Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-26,228.57129198018285,230.86187645262453,224.09922874727846,226.23114013671875,8506600,0.0,0.0
2025-11-28,227.07398732476037,230.60404339679658,226.7071040647147,228.6010284423828,3691500,0.0,0.0
2025-12-01,226.74676452826608,232.27983564115718,226.67736113251712,230.8717803955078,5634700,0.0,0.0
2025-12-02,231.060173355472,234.6596326998496,229.67193907435643,232.7359619140625,7626200,0.0,0.0
2025-12-03,233.38050838693212,237.24770143548375,231.19901448440416,236.71224975585938,13782000,0.0,0.0
2025-12-04,241.6404418420451,246.87603306520793,235.60166556414606,245.3787384033203,20912100,0.0,0.0
2025-12-05,248.72039198669214,259.67745880654763,247.40157615785142,258.37847900390625,15852400,0.0,0.0
2025-12-08,259.67747044700167,262.05727926213507,254.18405598855972,257.34722900390625,10805400,0.0,0.0
2025-12-09,257.81326613277076,260.04434247430436,256.8216766476447,258.8246765136719,8045900,0.0,0.0
2025-12-10,258.556940201721,263.69336611358034,256.9703910840639,261.9779357910156,8894700,0.0,0.0
2025-12-11,261.283846098816,265.64683406118695,258.5767957367673,260.1435241699219,7783800,0.0,0.0
2025-12-12,261.30360351696237,262.2654463560361,258.7155699486459,260.02447509765625,6006600,0.0,0.0
2025-12-15,259.0130705063725,260.0740784753494,250.9613690531332,252.4388427734375,10271800,0.0,0.0
2025-12-16,251.86371748416207,253.7080744457603,249.9896140498327,252.7660675048828,6145300,0.0,0.0
2025-12-17,254.1741130832229,259.7666921654164,254.0947992411865,255.9689178466797,6269000,0.0,0.0
2025-12-18,256.6601807669533,258.2989382537239,254.41556160109837,256.09405517578125,5654200,0.416,0.0
2025-12-19,258.904790639318,260.25554495019423,253.76007314308742,258.1400451660156,20732100,0.0,0.0
2025-12-22,258.8451791646396,262.827880859375,256.6502376986757,262.827880859375,5664200,0.0,0.0
2025-12-23,260.93086047981524,262.4404982668678,258.7458305027313,261.6360168457031,4745100,0.0,0.0
2025-12-24,261.43740832454637,264.4864785158107,260.7620161053754,263.4535827636719,2076600,0.0,0.0
2025-12-26,262.99672327039974,266.0855602062323,262.99672327039974,264.26800537109375,2456400,0.0,0.0
2025-12-29,262.9072936026629,267.27732316155567,262.9072936026629,264.4169616699219,4300100,0.0,0.0
2025-12-30,264.84408185131423,266.453045001104,263.52312201418556,264.109130859375,3291800,0.0,0.0
2025-12-31,263.48340462852923,264.2878861679949,262.5895396190958,263.1059875488281,3367900,0.0,0.0
2026-01-02,263.1953762174182,263.572793304574,250.76063193540296,251.8928680419922,9680600,0.0,0.0
2026-01-05,251.8928562905814,257.8222021169872,250.5917797464572,254.514892578125,6421500,0.0,0.0
2026-01-06,253.46208955093132,261.75521710792253,253.26345457831587,261.1096496582031,6103300,0.0,0.0
2026-01-07,261.7055860975985,266.0060858079951,261.7055860975985,264.3077392578125,5976200,0.0,0.0
2026-01-08,262.5994079508812,263.39397807020475,258.6365898818048,258.7557678222656,5243500,0.0,0.0
2026-01-09,258.22938877731747,259.2523732204683,254.76316552708107,258.1697998046875,5174400,0.0,0.0
2026-01-12,257.2362139425806,259.77877795676943,254.02821443677803,257.63348388671875,4927700,0.0,0.0
2026-01-13,255.9053572301452,259.1332249596227,238.7231659776434,239.41839599609375,13661000,0.0,0.0
2026-01-14,237.5511941796288,240.59036853046848,234.84973112590097,237.9385528564453,10149300,0.0,0.0
2026-01-15,235.4059054123066,237.21350338835418,230.09233268402448,231.93966674804688,11489600,0.0,0.0
2026-01-16,231.36361106268743,231.36361106268743,224.89794951801494,225.56338500976562,13902600,0.0,0.0
2026-01-20,222.01769026362217,226.38773544181177,217.8661632569629,218.5713348388672,13050800,0.0,0.0
2026-01-21,218.6507904829158,221.8687318042425,217.46890701547346,220.07106018066406,12616600,0.0,0.0
2026-01-22,220.7265600038705,227.162427221411,219.60425040881225,226.53671264648438,9483000,0.0,0.0
2026-01-23,225.23563841121518,229.27792919057478,225.1065188551059,226.4969940185547,9408000,0.0,0.0
2026-01-26,227.8675783015932,229.37723137063728,226.04011230767918,227.83778381347656,7239600,0.0,0.0
2026-01-27,230.3605061244008,234.1346314027617,224.72912027386116,226.97372436523438,9838400,0.0,0.0
2026-01-28,227.82786251411738,230.2810431236355,226.1195744340916,226.40760803222656,8465900,0.0,0.0
2026-01-29,215.19448998384271,215.8003365308671,207.35822096193445,212.62213134765625,18555600,0.0,0.0
2026-01-30,212.7015903227142,214.08212392221998,209.59290053513612,210.8443145751953,11090400,0.0,0.0
2026-02-02,212.8902908724165,215.41298690274766,208.3712731650351,209.3743896484375,7950900,0.0,0.0
2026-02-03,203.60397273962002,204.16015677695745,191.79494292691717,195.0426788330078,20194200,0.0,0.0
2026-02-04,191.99355802814804,199.30343709346863,186.00462349209707,198.08181762695312,23010000,0.0,0.0
2026-02-05,192.668943558262,198.20100426492584,187.50434316623776,188.6763153076172,21956300,0.0,0.0
2026-02-06,190.32501277599707,193.27478841588564,185.84571598326687,190.0469207763672,13652600,0.0,0.0
2026-02-09,188.01087925335761,193.87069447884485,184.46518350509197,192.7086639404297,12112000,0.0,0.0
2026-02-10,190.59316651128816,197.7441470694129,189.4510040038842,192.1326141357422,13393000,0.0,0.0
2026-02-11,191.83465087510695,192.35111394118692,180.5718794169307,183.7401580810547,16350200,0.0,0.0
2026-02-12,184.6936257308121,187.03755482156245,179.01257751348297,184.16722106933594,16849100,0.0,0.0
2026-02-13,185.1703470279448,192.13260350990737,183.04492102262535,188.42800903320312,14822900,0.0,0.0
2026-02-17,189.66950584529454,191.68568044274252,181.92262039228075,183.0349884033203,13692900,0.0,0.0
2026-02-18,182.62779256883127,186.85877675677827,180.6215444099069,186.5111541748047,9852900,0.0,0.0
2026-02-19,185.32925934970555,185.67686675544363,181.98219875725258,184.02816772460938,9565100,0.0,0.0
2026-02-20,184.05797714672107,190.42431349692956,182.47879353697357,183.89906311035156,10816200,0.0,0.0
2026-02-23,180.0355685556146,181.2273936107796,173.38119810563873,176.94674682617188,15498600,0.0,0.0
2026-02-24,176.43028524469716,187.3851706171715,175.07954612939815,184.1573028564453,15564700,0.0,0.0
2026-02-25,181.75377081083974,191.2884009153263,181.01880475180528,190.44418334960938,21875100,0.0,0.0
2026-02-26,195.42006637154898,199.67091852072042,190.0270517409182,198.1116180419922,26680500,0.0,0.0
2026-02-27,190.60310864144105,194.58579533860637,188.62665496017053,193.46348571777344,16346500,0.0,0.0
2026-03-02,191.18908435481023,194.6056605467623,189.38147119202358,191.63601684570312,9932700,0.0,0.0
2026-03-03,189.45099469324154,197.3170577657204,188.28896419837412,194.71490478515625,13208900,0.0,0.0
2026-03-04,193.77138486359866,195.13205038286543,190.79181471288138,191.76513671875,11583700,0.0,0.0
2026-03-05,193.036414733929,203.027904005614,192.91723677995333,200.01853942871094,15860900,0.0,0.0
2026-03-06,199.42262443147192,201.57786018664046,196.02591626270382,200.733642578125,9657400,0.0,0.0
2026-03-09,197.20781930490568,202.2830212056148,194.53613557244566,197.43624877929688,10754800,0.0,0.0
2026-03-10,195.9166595935153,198.2109412897675,189.30202552048814,193.58267211914062,14467400,0.0,0.0
2026-03-11,195.0625292691439,198.19108717211643,189.987327259986,192.80799865722656,9580000,0.0,0.0
2026-03-12,192.80797502095535,203.46489922728384,191.83463793230553,197.9228973388672,26309700,0.0,0.0
2026-03-13,198.36983541551118,199.6311909649738,190.4441834205658,191.51683044433594,14834700,0.0,0.0
2026-03-16,193.82102502185103,197.2773371794379,193.82102502185103,196.9893035888672,13419600,0.0,0.0
2026-03-17,196.870136689126,201.00181101332737,193.1258058856387,193.97994995117188,11559300,0.0,0.0
2026-03-18,192.08295468965375,194.8142273994103,191.32813568744072,193.0165557861328,10525100,0.0,0.0
2026-03-19,194.25804484992108,199.03528672813619,191.9836462262046,193.66213989257812,9254300,0.0,0.0
2026-03-20,191.89424849112825,194.3374874288811,188.7061018910339,194.04946899414062,20201100,0.0,0.0
2026-03-23,195.74782674400356,196.70129587684067,190.69249293817774,193.850830078125,13976200,0.0,0.0
2026-03-24,190.8315397252546,190.8315397252546,181.0486114593648,181.77365112304688,18631400,0.0,0.0
2026-03-25,184.4353921172228,186.11388575256032,178.62523932745174,180.7208709716797,12565200,0.0,0.0
2026-03-26,179.9461742219026,186.19334840910557,178.30741662633756,184.3758087158203,10330700,0.0,0.0
2026-03-27,182.7469769199218,182.85622843623207,177.6022595179307,178.0889129638672,9902000,0.0,0.0
2026-03-30,178.873523844959,185.1206822343098,178.35706080510735,183.7699432373047,11617700,0.0,0.0
2026-03-31,183.64082267168922,187.21631268951384,181.0684642406058,185.39877319335938,11041400,0.0,0.0
2026-04-01,185.57755670848692,187.69304109344174,181.76369560832043,184.97171020507812,11677700,0.0,0.0
2026-04-02,184.03811698979254,186.30258906302623,180.34344883770027,185.90530395507812,11635500,0.0,0.0
2026-04-06,186.22312373300426,186.85876472248452,182.34968882130843,183.7699432373047,14391000,0.0,0.0
2026-04-07,183.6904887071696,185.3093932676422,180.78044926189565,181.71405029296875,12344600,0.0,0.0
2026-04-08,185.22995044202645,185.49811600774805,174.5829515420302,175.16893005371094,13472100,0.0,0.0
2026-04-09,172.42085654869442,173.53600651391776,166.39702609690565,170.11090087890625,20855400,0.44,0.0
2026-04-10,170.51911748141393,170.51911748141393,162.8126107290287,164.2463836669922,18109300,0.0,0.0
2026-04-13,166.32734447058994,172.64986524473616,165.05288296806555,172.0723876953125,12390800,0.0,0.0
2026-04-14,174.45204636569144,176.73213311656963,169.76241519084576,170.56890869140625,13123600,0.0,0.0
2026-04-15,173.4663277892384,178.842961383224,172.13212825786283,176.8317108154297,14340300,0.0,0.0
2026-04-16,183.20402302576684,183.7516467853238,177.7975202909648,180.43605041503906,11866700,0.0,0.0
2026-04-17,184.62782689266567,187.16679869125107,180.2468672661974,181.35206604003906,17225700,0.0,0.0
2026-04-20,181.71049264335025,188.1823732032504,181.33213168739005,185.4641876220703,14382300,0.0,0.0
2026-04-21,185.79277934305472,192.72266205659292,183.30359427786254,186.30056762695312,12073700,0.0,0.0
2026-04-22,187.38584314047216,190.32307839218262,186.22090638746613,188.9789276123047,14565900,0.0,0.0
2026-04-23,176.79187402244924,178.09620453908036,169.91176299674837,172.55030822753906,22719900,0.0,0.0
2026-04-24,174.86026177656544,177.67802099968907,173.64553828976923,177.3892822265625,10817600,0.0,0.0
2026-04-27,177.48883576195288,183.4927485632761,176.74208028723328,179.40052795410156,11907000,0.0,0.0
2026-04-28,181.64079755049028,183.6221942474171,180.53561401367188,180.53561401367188,8711700,0.0,0.0
2026-04-29,178.42478460392994,180.993625445577,176.58279674895851,180.43605041503906,6882800,0.0,0.0
2026-04-30,177.5286895189733,177.91700179812335,172.25161391537955,175.76634216308594,14408300,0.0,0.0
2026-05-01,181.40184210764588,185.23517775709007,177.97672123732488,183.02479553222656,12324400,0.0,0.0
2026-05-04,183.4429710909726,189.4867039708132,183.17413487478322,184.67759704589844,8444700,0.0,0.0
2026-05-05,184.74731828248485,186.57935484127736,180.3165719120649,186.18109130859375,9740800,0.0,0.0
2026-05-06,184.71744393043366,186.29061066672372,178.80313796531692,180.4061737060547,11303400,0.0,0.0
2026-05-07,183.80142673148902,187.76420500299514,183.2040162535504,185.5338897705078,13955100,0.0,0.0
2026-05-08,178.9027054786904,181.0832340725416,176.11483030121695,181.03346252441406,15123900,0.0,0.0
2026-05-11,179.13171247756284,181.71050448397241,175.54728001063023,176.72218322753906,11145000,0.0,0.0
2026-05-12,176.81178885885427,176.81178885885427,169.8420709331304,170.56890869140625,10214000,0.0,0.0
2026-05-13,169.04553187519093,169.04553187519093,164.03729283000675,165.12257385253906,11951900,0.0,0.0
2026-05-14,165.28188996280727,168.61740406025308,163.6191161459536,166.8550567626953,9749400,0.0,0.0
2026-05-15,168.51781853481674,175.208748793394,168.26890004362795,172.75938415527344,13883400,0.0,0.0
2026-05-18,172.14207940894528,179.99794675965515,171.05679838161558,178.7035675048828,13671200,0.0,0.0
2026-05-19,184.19969215379996,186.62913917305158,178.03646759089023,178.64382934570312,17510800,0.0,0.0
2026-05-20,175.2784580726278,179.52999064127536,172.5901410995666,179.32090759277344,13025300,0.0,0.0
2026-05-21,174.6213174256682,176.57283002972753,171.2459830488208,175.5472869873047,10949100,0.0,0.0
2026-05-22,179.06201491679843,182.55684050514856,176.91135535362608,179.29103088378906,10176700,0.0,0.0
2026-05-26,177.65810065002006,181.5711072848628,176.91134516631826,178.3052978515625,13617200,0.0,0.0
2026-05-27,177.2299817033781,183.12437028296355,176.12478289515707,176.74209594726562,18524900,0.0,0.0
2026-05-28,177.65810040886282,181.69058305393472,170.90743206078423,175.4078826904297,22559400,0.0,0.0
2026-05-29,179.4602947300403,193.300157831373,179.24124522546262,190.2733154296875,33998900,0.0,0.0
2026-06-01,197.89019929317448,210.42573078703867,197.352542040295,208.69326782226562,27594800,0.0,0.0
2026-06-02,200.15040537992587,203.50582212700357,194.91315005947894,199.97117614746094,19216600,0.0,0.0
2026-06-03,196.41660792260376,196.8248227029743,188.9092176958791,189.78541564941406,14154400,0.0,0.0
2026-06-04,196.95427588946774,197.23306340024567,185.30489286893842,187.9334716796875,14453600,0.0,0.0
2026-06-05,188.97893187257114,191.6771999565016,184.03043078199042,184.85684204101562,13183900,0.0,0.0
2026-06-08,183.11441698951177,184.21961578552705,180.92393713233002,181.7602996826172,11177800,0.0,0.0
2026-06-09,178.72347141920568,181.67067295305804,170.8178179406258,174.5914306640625,15427800,0.0,0.0
2026-06-10,169.86199523865795,174.77066090372276,169.29445375021453,170.18060302734375,10820500,0.0,0.0
2026-06-11,167.97449542856495,168.68324002592192,163.02319927399245,166.15768432617188,16666000,0.44,0.0
2026-06-12,164.45068905317035,166.24751570711442,161.11654318571533,165.59866333007812,13589400,0.0,0.0
2026-06-15,165.7384133733495,169.65152715835328,163.88167933552708,164.26101684570312,13541800,0.0,0.0
2026-06-16,163.77187390130433,166.00794547648326,160.21812844274586,161.42601013183594,16385300,0.0,0.0
2026-06-17,159.96856772714034,161.1464880907799,153.95913583212104,154.7477569580078,19986200,0.0,0.0
2026-06-18,152.46177155831626,154.19872125667314,149.5369245308901,151.51344299316406,57940800,0.0,0.0
2026-06-22,149.89629204151515,153.59976799422813,146.06303952110352,149.85635375976562,20502800,0.0,0.0
2026-06-23,151.3836627210609,154.90746203605198,150.58507988488608,153.1505584716797,20720700,0.0,0.0
2026-06-24,151.5433859321397,156.78416578154756,150.13585854547796,152.49171447753906,13146800,0.0,0.0
2026-06-25,149.74654720873116,153.72954546101067,148.51871159760412,149.92623901367188,11324700,0.0,0.0
2026-06-26,151.22396585960973,158.18172669148592,151.22396585960973,158.0918731689453,21267900,0.0,0.0
2026-06-29,159.98853570040265,161.47590919170364,157.4230418613804,157.6526336669922,12664100,0.0,0.0
2026-06-30,154.81762240854619,157.41306229956933,153.79942473166005,156.38487243652344,13690500,0.0,0.0
2026-07-01,161.93510811748962,165.5187996520913,160.91689519122698,162.94332885742188,14164600,0.0,0.0
2026-07-02,162.71374416290004,166.91635738599376,161.7155003336798,165.8182830810547,10486300,0.0,0.0
2026-07-06,163.7020118941432,167.42545713166504,162.08484652458776,165.3590850830078,10595500,0.0,0.0
2026-07-07,168.92281385833064,172.07726786232246,167.38550990550306,169.2222900390625,13057900,0.0,0.0
2026-07-08,167.07606625692716,167.23578892665194,164.4906183727253,166.28746032714844,9792400,0.0,0.0
2026-07-09,158.05194011753997,163.51233483350762,156.2051830247059,162.21461486816406,13858600,0.0,0.0
2026-07-10,165.309182555471,166.00795018252597,162.13475928971866,163.03318786621094,8321500,0.0,0.0
2026-07-13,165.62861612441756,172.45660033514153,165.62861612441756,170.9193115234375,14020700,0.0,0.0
2026-07-14,162.20464357173537,171.04908441402395,161.18643061178116,167.26573181152344,13507900,0.0,0.0
2026-07-15,170.22053317661667,172.4965277703878,166.26748111628243,166.7067108154297,13328100,0.0,0.0
2026-07-16,170.5399744864679,174.23347365925665,166.58693739801024,172.37673950195312,12057500,0.0,0.0
2026-07-17,171.19880646017637,175.1218971627477,169.45187986364394,170.4700927734375,10191500,0.0,0.0
2026-07-20,167.5652084388413,175.08198319404937,166.2075962327059,173.4847869873047,13426500,0.0,0.0
2026-07-21,166.76660589633732,172.1271701993457,166.63682932879615,169.76133728027344,12831800,0.0,0.0
2026-07-22,169.17238394868065,169.27221442498495,161.92513918955498,162.7137451171875,12194500,0.0,0.0
2026-07-23,164.76013824512907,165.58868240689682,154.87751572533796,156.65438842773438,12775000,0.0,0.0
2026-07-24,160.0983505627206,164.16119503609974,159.2698063547753,163.37258911132812,10899100,0.0,0.0
2026-07-27,167.70496394056457,176.63924319933312,166.84647363492246,173.29513549804688,17312000,0.0,0.0
2026-07-28,176.59930865692883,184.2158982492034,176.59930865692883,181.18124389648438,17204600,0.0,0.0
2026-07-29,181.69035547131784,189.84600579995922,181.69035547131784,188.04917907714844,18139500,0.0,0.0
2026-07-30,180.67214619840766,182.1894657683464,175.59107381078547,180.39263916015625,12182400,0.0,0.0
2026-07-31,177.38791517206647,184.1260606305619,176.719093672914,183.6968231201172,9691500,0.0,0.0
2026-08-03,188.65809797401798,193.3598176605707,185.5735131091938,185.62342834472656,12908000,0.0,0.0
2026-08-04,182.76845171773815,190.95404774317345,182.67861343238377,190.6545867919922,9326900,0.0,0.0
2026-08-05,192.9405589477455,194.5976472985604,190.0955580470331,192.64108276367188,9605500,0.0,0.0
2026-08-06,183.11784761543703,186.69156229618915,182.67861790030668,186.44200134277344,13297600,0.0,0.0
2026-08-07,190.75440832955653,194.35806913699778,190.2652786051507,192.40151977539062,11392800,0.0,0.0
2026-08-10,189.83602571925513,197.83195324647698,189.66632609742803,197.1631317138672,9706600,0.0,0.0
2026-08-11,196.59413148071312,199.03982568300384,195.1566580076304,197.12319946289062,11171600,0.0,0.0
2026-08-12,191.6628101365335,196.1549072491085,191.44319528135938,192.98049926757812,12787900,0.0,0.0
2026-08-13,196.4943140399408,202.63352280232277,191.0538881519706,201.016357421875,15058700,0.0,0.0
2026-08-14,202.3939250564146,204.04102118972457,194.9769811314243,195.86541748046875,8664800,0.0,0.0
2026-08-17,193.4896063018435,194.59765757905976,189.57649225733002,190.63462829589844,14378800,0.0,0.0
2026-08-18,193.74914455318788,199.05980912906665,192.89065423573348,195.79554748535156,14152900,0.0,0.0
2026-08-19,193.8689320609861,207.58479190950163,193.8689320609861,205.72805786132812,17843600,0.0,0.0
2026-08-20,204.8595912018172,207.5149233311111,202.64348877595435,205.0692138671875,11482300,0.0,0.0
2026-08-21,205.21896642156838,210.6993304789719,204.3704530814486,208.8026580810547,9685400,0.0,0.0
2026-08-24,208.05398038332925,212.79563864790583,207.0257904413594,208.69285583496094,9580200,0.0,0.0
2026-08-25,205.48848852987044,209.9406472657768,204.40039123164104,205.32876586914062,10081800,0.0,0.0
